Id;Label;indegree;outdegree;degree;clustering;Clustering Coefficient;;;;;
bc1q7d6wfrwgydara7nhdvevdeaghps4tw6ggftryy;bc1q7d6wfrwgydara7nhdvevdeaghps4tw6ggftryy;2;0;2;0;0;;;;;
bc1qremzrhky9ppxt88440nlz3y9ye2suy363fgxfw;bc1qremzrhky9ppxt88440nlz3y9ye2suy363fgxfw;0;1;1;0;0;;;;;
bc1qphtv3pcrskvmsuxmfuwfup0e6vl8lz2f5lwywm;bc1qphtv3pcrskvmsuxmfuwfup0e6vl8lz2f5lwywm;1;0;1;0;0;;;;;
bc1qq5fjqwcl9a0mpvhnz366lq7wxmdplmpk52xqle;bc1qq5fjqwcl9a0mpvhnz366lq7wxmdplmpk52xqle;0;2;2;0;0;;;;;
bc1qlqz2c5qrjsajvzh9gk6h3dqqc5aedd76u4n2xg;bc1qlqz2c5qrjsajvzh9gk6h3dqqc5aedd76u4n2xg;1;0;1;0;0;;;;;
bc1qwddrkp6lernqhq4p2jjpmcw94cyat4wv9s5pez;bc1qwddrkp6lernqhq4p2jjpmcw94cyat4wv9s5pez;1;0;1;0;0;;;;;
bc1ptvswr5775qn8zr58malvkueqyprk2e0rpg5ven8gh3f7rldjhy3qrwyhp4;bc1ptvswr5775qn8zr58malvkueqyprk2e0rpg5ven8gh3f7rldjhy3qrwyhp5;0;2;2;0;0;;;;;
bc1q63xzcnzrv9z68xsjms7cyr634zz3x2a032u7wl;bc1q63xzcnzrv9z68xsjms7cyr634zz3x2a032u7wl;2;0;2;0;0;;;;;
bc1pckmesf9wznz46me3gsuka6tdvl6nv0fvp0q4svqr7k53hkwlxwzqftwnc3;bc1pckmesf9wznz46me3gsuka6tdvl6nv0fvp0q4svqr7k53hkwlxwzqftwnc4;1;2;3;0.5;0;;;;;
357rhVuk2qfjzCrTBC1uhXpCBo6ZmqD96n;357rhVuk2qfjzCrTBC1uhXpCBo6ZmqD96n;1;0;1;0;0;;;;;
bc1p8ev6p0d0rxvxcd85slu4tyuskgmyjjm4fjrj7hw58z6w4uwa7psq2th4mk;bc1p8ev6p0d0rxvxcd85slu4tyuskgmyjjm4fjrj7hw58z6w4uwa7psq2th4mk;1;2;3;0.5;0;;;;;
bc1p9kzzv3nrut9zxp7mu7z3sqttk5dvtttjqypd5z3mtejeu2dy2p5qxpa0vr;bc1p9kzzv3nrut9zxp7mu7z3sqttk5dvtttjqypd5z3mtejeu2dy2p5qxpa0vr;1;0;1;0;0;;;;;
bc1qz5xmen3exv04mrwkfpxmmfk6ywad6mykmwk0ue;bc1qz5xmen3exv04mrwkfpxmmfk6ywad6mykmwk0ue;2;2;4;1;0;;;;;
bc1pcdxkjxpmw6pvqpdz6qgt9h8crhjzgdgjhf2k29utmla73xvqvzcsapxwuf;bc1pcdxkjxpmw6pvqpdz6qgt9h8crhjzgdgjhf2k29utmla73xvqvzcsapxwuf;2;3;5;0.5;0;;;;;
bc1p4fsv3r89j8e3f6ywuycl9847l84u4muh05m7zt38zlptv57w7rnqkgk3c5;bc1p4fsv3r89j8e3f6ywuycl9847l84u4muh05m7zt38zlptv57w7rnqkgk3c6;5;2;7;0.4;0.5;;;;;
bc1qges587agu2q9m85tq6qd2gwrwe3t7qahw45697;bc1qges587agu2q9m85tq6qd2gwrwe3t7qahw45698;0;1;1;0;0;;;;;
151CvC7vSUk2cN6diZQRzmPbspMgwzFWqe;151CvC7vSUk2cN6diZQRzmPbspMgwzFWqe;1;0;1;0;0;;;;;
bc1qjulgw2477pwya9dddjxyhp000fkh5tqjpsl63s;bc1qjulgw2477pwya9dddjxyhp000fkh5tqjpsl63s;1;2;3;0.5;0;;;;;
1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao;1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao;2;0;2;0;0;;;;;
bc1p098lxs8tu4j58qlym2yh7u35kccw6vqakedzkmhvnydvjng0mcjqaaxjn9;bc1p098lxs8tu4j58qlym2yh7u35kccw6vqakedzkmhvnydvjng0mcjqaaxjn10;8;0;8;0.482143;0.607143;;;;;
bc1q4sgwwxgw52ah5euqcaurtpy2y00ejfm03jvc24;bc1q4sgwwxgw52ah5euqcaurtpy2y00ejfm03jvc25;2;4;6;0.5;0.666667;;;;;
bc1pjfts4uugcexwpv9qh7nzux9ws9tukr6cw3waadw7msas6l69zfesytfgp6;bc1pjfts4uugcexwpv9qh7nzux9ws9tukr6cw3waadw7msas6l69zfesytfgp7;2;4;6;0.5;0.666667;;;;;
bc1p66fx2senssd9uxqpzvu8j5cs9x79um3sue33u9ynkmxf8lqxx2yqq2qy4a;bc1p66fx2senssd9uxqpzvu8j5cs9x79um3sue33u9ynkmxf8lqxx2yqq2qy4a;2;0;2;1;1;;;;;
bc1qf2rmcq8xhwthc4hld9d5ujv2r0vh8hgy6ut06v;bc1qf2rmcq8xhwthc4hld9d5ujv2r0vh8hgy6ut06v;0;2;2;0;0;;;;;
bc1q8w6c2dh7qk9swpcsfmttg8y3pk35yjxml7qwuu;bc1q8w6c2dh7qk9swpcsfmttg8y3pk35yjxml7qwuu;1;0;1;0;0;;;;;
bc1q0ku3tper5d9m9rmkd584klt62kguu7nwwpcx6k;bc1q0ku3tper5d9m9rmkd584klt62kguu7nwwpcx6k;1;0;1;0;0;;;;;
bc1qef7484kpdq5sarqtyeksgnevaj5lx7a2hh9nv0;bc1qef7484kpdq5sarqtyeksgnevaj5lx7a2hh9nv1;0;2;2;0;0;;;;;
bc1qfnktsxhwxf0kkwh0e0df8llg3lkay2ql6ley68;bc1qfnktsxhwxf0kkwh0e0df8llg3lkay2ql6ley69;1;0;1;0;0;;;;;
bc1qf20ust9dv6sdkdfuas6pxt8m456zdpdvh56678;bc1qf20ust9dv6sdkdfuas6pxt8m456zdpdvh56679;1;0;1;0;0;;;;;
bc1pdam765kec4ufcm2vxudkxsjj8xrgtt4z9pgxsr8t85jn446zyzlsp9vuad;bc1pdam765kec4ufcm2vxudkxsjj8xrgtt4z9pgxsr8t85jn446zyzlsp9vuad;3;3;6;0.666667;0;;;;;
bc1p0tuqufgt697amhn9ack5sy6slpd2kee9vxsa0c8vex5yqsyk63kq8uamma;bc1p0tuqufgt697amhn9ack5sy6slpd2kee9vxsa0c8vex5yqsyk63kq8uamma;1;2;3;0.5;0;;;;;
bc1p6g3rgu2xfm7wkhn9tmeqewnxrrxdu97e0we87rk09pe3gnathwgqfsn6ym;bc1p6g3rgu2xfm7wkhn9tmeqewnxrrxdu97e0we87rk09pe3gnathwgqfsn6ym;1;0;1;0;0;;;;;
bc1p3gt48gvxchrr5cp6u0ddqlu53q7y4gejufrz66xa5zd58703ll2sc73vrf;bc1p3gt48gvxchrr5cp6u0ddqlu53q7y4gejufrz66xa5zd58703ll2sc73vrf;0;1;1;0;0;;;;;
36Xec2aerFqbaK9UbWQSPS2GMSwt45mWj4;36Xec2aerFqbaK9UbWQSPS2GMSwt45mWj5;1;0;1;0;0;;;;;
3MUH3pJP3MdcKib2QqMrnfRJBKY2cEHdKT;3MUH3pJP3MdcKib2QqMrnfRJBKY2cEHdKT;0;2;2;0;0;;;;;
bc1q2cme9klk04pr5j26sl270p96raerfdy8acq89m;bc1q2cme9klk04pr5j26sl270p96raerfdy8acq89m;1;0;1;0;0;;;;;
bc1ql377xrr9w96n9jvp5ppn6kga9a60gz84rqneyq;bc1ql377xrr9w96n9jvp5ppn6kga9a60gz84rqneyq;1;0;1;0;0;;;;;
bc1qe0pyuu03gyjg6pf2tsvyrxa342zdvkp65hezv8;bc1qe0pyuu03gyjg6pf2tsvyrxa342zdvkp65hezv9;0;1;1;0;0;;;;;
bc1q89d4a7v6dtvelyptl7kpjh49carx3h7vv38vku;bc1q89d4a7v6dtvelyptl7kpjh49carx3h7vv38vku;0;1;1;0;0;;;;;
3D67aiAmHGsoFZMDYc61YsAt8sfWSvuLrS;3D67aiAmHGsoFZMDYc61YsAt8sfWSvuLrS;2;0;2;0;0;;;;;
3M3334gwzAycBeH5XaHZ4oeh9YYjC91BDR;3M3334gwzAycBeH5XaHZ4oeh9YYjC91BDR;1;2;3;0.5;0;;;;;
bc1qkclxdvtdv48r7vudjn52602zzg8pl844nta239;bc1qkclxdvtdv48r7vudjn52602zzg8pl844nta240;1;0;1;0;0;;;;;
bc1qx7mc288jy482ufda96j9pfr0qpdj56cq9nwuws;bc1qx7mc288jy482ufda96j9pfr0qpdj56cq9nwuws;2;4;6;0.5;0.666667;;;;;
bc1pt65exley6pv6uqws7xr3ku7u922tween0nfyz257rnl5300cjnrsjp9er6;bc1pt65exley6pv6uqws7xr3ku7u922tween0nfyz257rnl5300cjnrsjp9er7;8;12;20;0.339744;0.439394;;;;;
bc1pgukdxakf362lgdz3mxv970uy7wc6wjl6tr38gax7fpr7nuz2j8gspaj6ke;bc1pgukdxakf362lgdz3mxv970uy7wc6wjl6tr38gax7fpr7nuz2j8gspaj6ke;2;0;2;1;1;;;;;
bc1q6dcdlg2r2gukdlh096pvz4qng06h29yns5a4sl;bc1q6dcdlg2r2gukdlh096pvz4qng06h29yns5a4sl;0;2;2;0;0;;;;;
bc1qdl4xczts0pp26durhgewua8tamcaark348g04r;bc1qdl4xczts0pp26durhgewua8tamcaark348g04r;1;0;1;0;0;;;;;
bc1qn77nazz03tundaajqtfmxh8ecjju7k0u83xg69;bc1qn77nazz03tundaajqtfmxh8ecjju7k0u83xg70;1;0;1;0;0;;;;;
bc1py540trv9ndac3r2uqkzklggflck36kg79dq0gz8mxnjf7rj9y64s87dfc8;bc1py540trv9ndac3r2uqkzklggflck36kg79dq0gz8mxnjf7rj9y64s87dfc9;1;2;3;0.5;0;;;;;
bc1qpuszhgx5as7t6dpvkuma0qc8v92g0tg803qwne;bc1qpuszhgx5as7t6dpvkuma0qc8v92g0tg803qwne;1;0;1;0;0;;;;;
bc1qfp9la9xa8zwqs8anlx375zku7ph5ujwkxq457f;bc1qfp9la9xa8zwqs8anlx375zku7ph5ujwkxq457f;1;0;1;0;0;;;;;
bc1qrz4xfaa6wu9eeum7437psax6lyjgdcae9rnapn;bc1qrz4xfaa6wu9eeum7437psax6lyjgdcae9rnapn;0;2;2;0;0;;;;;
bc1q7lzv6l28l5a0km54gj6gdxgw70dp42r3nh278d;bc1q7lzv6l28l5a0km54gj6gdxgw70dp42r3nh278d;0;2;2;0;0;;;;;
bc1q3xhc6cnnvdwknq208t7u7lyuc9g5mykzqyrkqw;bc1q3xhc6cnnvdwknq208t7u7lyuc9g5mykzqyrkqw;2;0;2;0;0;;;;;
bc1qvzk70jvgcux7ekzwrps0ulf2fk0t7k3ewux224;bc1qvzk70jvgcux7ekzwrps0ulf2fk0t7k3ewux225;2;0;2;0;0;;;;;
bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w;bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w;1;2;3;0.5;0;;;;;
153La7Fb1p9JLeM26UGmwTXZuMdA9fWmav;153La7Fb1p9JLeM26UGmwTXZuMdA9fWmav;1;0;1;0;0;;;;;
bc1qg3arzly7sdz0dvlyawul39h2777h0qujm6hfkl;bc1qg3arzly7sdz0dvlyawul39h2777h0qujm6hfkl;0;2;2;0;0;;;;;
bc1q6ysfwt52stjrp3c5l6qdwzkvzww2dvz3gestf3;bc1q6ysfwt52stjrp3c5l6qdwzkvzww2dvz3gestf4;0;2;2;0;0;;;;;
bc1qf5hyhp4m6jj9z2qrf2v68ev8n4pxcdngkktwsm;bc1qf5hyhp4m6jj9z2qrf2v68ev8n4pxcdngkktwsm;0;2;2;0;0;;;;;
bc1qp4rauapzywaf8xa6rwep6hgzrsa88rwsfrsk6s;bc1qp4rauapzywaf8xa6rwep6hgzrsa88rwsfrsk6s;0;2;2;0;0;;;;;
bc1qpkeqjr9e9gtwsmw3t2r63wam6at6u6aea9d5qq;bc1qpkeqjr9e9gtwsmw3t2r63wam6at6u6aea9d5qq;0;2;2;0;0;;;;;
bc1q8r0ecqkjuyfpvckwr6zxuww79j9c7v3ede46fm;bc1q8r0ecqkjuyfpvckwr6zxuww79j9c7v3ede46fm;0;2;2;0;0;;;;;
bc1qydea4l74ezyxahzkp3fddrgwy85lz3z4c0ht4d;bc1qydea4l74ezyxahzkp3fddrgwy85lz3z4c0ht4d;6;0;6;0;0;;;;;
15TNMwU4hBAoXM6oCGVoBov9iWMZcR1qK5;15TNMwU4hBAoXM6oCGVoBov9iWMZcR1qK6;6;0;6;0;0;;;;;
bc1qpnzyvyrn968zh9v2hymk6zkxgjfj8gz7xlu7zm;bc1qpnzyvyrn968zh9v2hymk6zkxgjfj8gz7xlu7zm;1;2;3;0.5;0;;;;;
bc1q4varfv6085zy86dhwc3fl9yd7qk8wt3xdmdjjt;bc1q4varfv6085zy86dhwc3fl9yd7qk8wt3xdmdjjt;1;0;1;0;0;;;;;
1Kwoiu32rHxoDVjmS8jgHrN6axddNEQczd;1Kwoiu32rHxoDVjmS8jgHrN6axddNEQczd;0;1;1;0;0;;;;;
1N4WRc5EejwJy3DKWv5BPxX5mcMfvtcA1x;1N4WRc5EejwJy3DKWv5BPxX5mcMfvtcA1x;0;1;1;0;0;;;;;
1JMEDK1aU44btApdJM4fPsH3bvv21EqHV5;1JMEDK1aU44btApdJM4fPsH3bvv21EqHV6;0;1;1;0;0;;;;;
19xxZq1462UnCuEzp2DXK7kSLknr3jQpaR;19xxZq1462UnCuEzp2DXK7kSLknr3jQpaR;0;1;1;0;0;;;;;
1QAG7M154BvdyphuGaRPZnqC1Awf4NiVdV;1QAG7M154BvdyphuGaRPZnqC1Awf4NiVdV;0;1;1;0;0;;;;;
12GmRMLRQdv3SiCUrBTbRL2GgUBQopwK8n;12GmRMLRQdv3SiCUrBTbRL2GgUBQopwK8n;0;1;1;0;0;;;;;
1NU38nmzVaXJm7bG76gwmawNE55YSUqpRF;1NU38nmzVaXJm7bG76gwmawNE55YSUqpRF;0;1;1;0;0;;;;;
13PmYk7ReXRG4Jpq5oM6ZqCGDowjFYhN3s;13PmYk7ReXRG4Jpq5oM6ZqCGDowjFYhN3s;0;1;1;0;0;;;;;
bc1qqld6x3zcvtaysdskcdpa0eqp8a2xxq3347whdr;bc1qqld6x3zcvtaysdskcdpa0eqp8a2xxq3347whdr;8;0;8;0;0;;;;;
bc1qnrtvc2dkcrlmrtw98pyag6rv0dvtsk3n76yq4f;bc1qnrtvc2dkcrlmrtw98pyag6rv0dvtsk3n76yq4f;0;2;2;0;0;;;;;
bc1q98h853s9sycwafx76ythun8e4atj2qyqnkccr0;bc1q98h853s9sycwafx76ythun8e4atj2qyqnkccr1;1;0;1;0;0;;;;;
3MQnfZNyBgkzC7rYPNJusfb9LtuX6XV2Hf;3MQnfZNyBgkzC7rYPNJusfb9LtuX6XV2Hf;1;0;1;0;0;;;;;
bc1qjyxwh56xphultjg5ssyvp6wcsywvz385p3e6mv;bc1qjyxwh56xphultjg5ssyvp6wcsywvz385p3e6mv;0;1;1;0;0;;;;;
bc1qhhlsv6hcng44r6fyzztvtyksa9n9egyh6lnzzl;bc1qhhlsv6hcng44r6fyzztvtyksa9n9egyh6lnzzl;1;0;1;0;0;;;;;
bc1qaduz3rqnqwvz2g7t93qkhpyrshdnhr50p2fdzl;bc1qaduz3rqnqwvz2g7t93qkhpyrshdnhr50p2fdzl;1;2;3;0.5;0;;;;;
bc1qzucrjcvswjwzaftt7vdc3062387nspyecp4zdv;bc1qzucrjcvswjwzaftt7vdc3062387nspyecp4zdv;1;0;1;0;0;;;;;
bc1pzyncv087tu2cqyndgrt8zglct5htmuje5q4w35cp46tv8cjnfxtsu7l60f;bc1pzyncv087tu2cqyndgrt8zglct5htmuje5q4w35cp46tv8cjnfxtsu7l60f;1;2;3;0.5;0;;;;;
bc1p5km6gydetrmqyxdyg0pvz0sdxntxppsplumad0v24q4nk26tatqqsqgkyn;bc1p5km6gydetrmqyxdyg0pvz0sdxntxppsplumad0v24q4nk26tatqqsqgkyn;1;0;1;0;0;;;;;
bc1qpvedy29k9w5u68gknep2qvws6tehlzvp2t72pu;bc1qpvedy29k9w5u68gknep2qvws6tehlzvp2t72pu;0;2;2;0;0;;;;;
bc1qyklsxr6z5e20dzw5fcrllk4vc9szzhh4fhp9wn;bc1qyklsxr6z5e20dzw5fcrllk4vc9szzhh4fhp9wn;1;0;1;0;0;;;;;
bc1qzgprmfw88g9z9xrv8uullgmt87qdx9ukwvkzvw;bc1qzgprmfw88g9z9xrv8uullgmt87qdx9ukwvkzvw;1;0;1;0;0;;;;;
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h;bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h;1;17;18;0.058824;0;;;;;
bc1qchh2hf5v0v9d6y6l7sh4cy5g0r9mhp4pl7g20g;bc1qchh2hf5v0v9d6y6l7sh4cy5g0r9mhp4pl7g20g;1;0;1;0;0;;;;;
39WycxRiz9W1KViHpSKWTm9oxWdAXCB7X7;39WycxRiz9W1KViHpSKWTm9oxWdAXCB7X8;1;0;1;0;0;;;;;
15gB8vjPrHCirnAMpJhZFEZ42GhDC6QTZd;15gB8vjPrHCirnAMpJhZFEZ42GhDC6QTZd;1;0;1;0;0;;;;;
bc1q53lwyy9x04g9qqdzdsg8xzsn5qt2s2xldqreff;bc1q53lwyy9x04g9qqdzdsg8xzsn5qt2s2xldqreff;1;0;1;0;0;;;;;
bc1qtqp6jqltrqu02fcs0d7ydd64r3y45s4vmnqw5s;bc1qtqp6jqltrqu02fcs0d7ydd64r3y45s4vmnqw5s;1;0;1;0;0;;;;;
bc1qp9f5qqyv2frj47u0ktsyyclw8q2uanaz487f6y;bc1qp9f5qqyv2frj47u0ktsyyclw8q2uanaz487f6y;1;0;1;0;0;;;;;
13LRqX3GjbA1wMQSxsewJxkgJtysQPMXPM;13LRqX3GjbA1wMQSxsewJxkgJtysQPMXPM;1;0;1;0;0;;;;;
3Bry7NJSdSuqtqGAHzk6PaDUDnLxktvqMx;3Bry7NJSdSuqtqGAHzk6PaDUDnLxktvqMx;1;0;1;0;0;;;;;
bc1qmjlsrttgzce02jhn6kefx2n5necq0svmrzn33z;bc1qmjlsrttgzce02jhn6kefx2n5necq0svmrzn33z;1;0;1;0;0;;;;;
3EopDyDe4TUBEaziHSLi5NQDXQ78Y8qvTN;3EopDyDe4TUBEaziHSLi5NQDXQ78Y8qvTN;1;0;1;0;0;;;;;
bc1p0y2866xgru06hpdxe788tsfwldy6549e70fuztzpzjx78w5up69q4g5haa;bc1p0y2866xgru06hpdxe788tsfwldy6549e70fuztzpzjx78w5up69q4g5haa;1;0;1;0;0;;;;;
bc1qvll7fc2cjvfeh8lf57pay99he3ltpqnat4lyg0;bc1qvll7fc2cjvfeh8lf57pay99he3ltpqnat4lyg1;1;0;1;0;0;;;;;
1BxpYxhRWNdPm7Fdaz3uWAMXU6SQ1sjUcB;1BxpYxhRWNdPm7Fdaz3uWAMXU6SQ1sjUcB;1;0;1;0;0;;;;;
bc1qzy2muhcqq3j4qgd0yl8k9agd02arjl6cgxc6qa;bc1qzy2muhcqq3j4qgd0yl8k9agd02arjl6cgxc6qa;1;0;1;0;0;;;;;
bc1pjnxedgt9a8ch8jdx4hcq5x8a4hrm42jx2teygxllejrhyxhvd87qzv4kpg;bc1pjnxedgt9a8ch8jdx4hcq5x8a4hrm42jx2teygxllejrhyxhvd87qzv4kpg;1;0;1;0;0;;;;;
bc1q6sxw8u580cj2apfcxxnxcrdlr4uxetgs8qnqdj;bc1q6sxw8u580cj2apfcxxnxcrdlr4uxetgs8qnqdj;0;1;1;0;0;;;;;
1P8FYsDrGXfWgcLAbXUJSYyGFXVVgRd3Tb;1P8FYsDrGXfWgcLAbXUJSYyGFXVVgRd3Tb;1;0;1;0;0;;;;;
bc1q5apr9vurqad3dmyggnpsxngt24m8ylzpxv0uaq;bc1q5apr9vurqad3dmyggnpsxngt24m8ylzpxv0uaq;0;2;2;0;0;;;;;
bc1q66k7uudp0dumqjhw7kezjwp583tja6pukqf6sp;bc1q66k7uudp0dumqjhw7kezjwp583tja6pukqf6sp;0;2;2;0;0;;;;;
1H1hv7vXQf94xz3sjHESdV9vuoci3oGjgs;1H1hv7vXQf94xz3sjHESdV9vuoci3oGjgs;2;0;2;0;0;;;;;
bc1qjn6342njckt0vc7j2s34vvmm7pv4lh5af3dc4n;bc1qjn6342njckt0vc7j2s34vvmm7pv4lh5af3dc4n;2;0;2;0;0;;;;;
bc1qvdly9exzf0vdjen0pllphpvau37dl4ac9fqdw68z0yl7fsu9egys37a96e;bc1qvdly9exzf0vdjen0pllphpvau37dl4ac9fqdw68z0yl7fsu9egys37a96e;0;2;2;0;0;;;;;
bc1qftnfjp833we3ya2dhtt8tyzqd9msn85p985huy2fqjmn6qej60ms39wep8;bc1qftnfjp833we3ya2dhtt8tyzqd9msn85p985huy2fqjmn6qej60ms39wep9;1;0;1;0;0;;;;;
bc1qmrccek0phcxq6pzn2jvlpdd9r8ufrs4nt3t3vz;bc1qmrccek0phcxq6pzn2jvlpdd9r8ufrs4nt3t3vz;1;0;1;0;0;;;;;
bc1qnsp9gsqk8q67883n3cqd2tefz5r4q6dut05et2;bc1qnsp9gsqk8q67883n3cqd2tefz5r4q6dut05et3;1;2;3;0.5;0;;;;;
bc1p0yza8dslflmheqzz3t3w63u7x7am4yhwrq80n5ug9swa5mz7g7fsnwn2d2;bc1p0yza8dslflmheqzz3t3w63u7x7am4yhwrq80n5ug9swa5mz7g7fsnwn2d3;1;4;5;0.15;0.3;;;;;
bc1pmfv7hfy3vcv4wylf896stn9ruufz3z9x52vf0563j7rlzf7fkm4qqyurtv;bc1pmfv7hfy3vcv4wylf896stn9ruufz3z9x52vf0563j7rlzf7fkm4qqyurtv;2;2;4;0.5;1;;;;;
bc1q2qgxy878ngr5sxd8e0hns9z9n5xt7vqpw5gv9t;bc1q2qgxy878ngr5sxd8e0hns9z9n5xt7vqpw5gv9t;0;2;2;0;0;;;;;
bc1qa3fpgtwz57pzda9rp3uxya976jllumjqj3fmet;bc1qa3fpgtwz57pzda9rp3uxya976jllumjqj3fmet;1;0;1;0;0;;;;;
bc1qen4esmcg3x5avkatrlg34fvp6pw9dptxe5a8de;bc1qen4esmcg3x5avkatrlg34fvp6pw9dptxe5a8de;1;0;1;0;0;;;;;
bc1qt5m8xeclsja4lkfvl2nvmrt6z9vg60sd8w2kc6;bc1qt5m8xeclsja4lkfvl2nvmrt6z9vg60sd8w2kc7;1;2;3;0.5;0;;;;;
37x64matMEkrrnQtWdL7idLiKwzSNM2Akb;37x64matMEkrrnQtWdL7idLiKwzSNM2Akb;1;0;1;0;0;;;;;
bc1q6dpeewa4wwpp3g4lrlvwmpm522a4r288xkd6lv;bc1q6dpeewa4wwpp3g4lrlvwmpm522a4r288xkd6lv;3;4;7;0.4;0.5;;;;;
bc1pppcskat7zd2vuxq72k32m270htly6rkyvx0xrs3fm4adqua7vy2q58r4dp;bc1pppcskat7zd2vuxq72k32m270htly6rkyvx0xrs3fm4adqua7vy2q58r4dp;0;4;4;0.333333;0.5;;;;;
bc1p05yr95knu2pscs3k5rlhe60u4xxarw0k0ecs05v9d99gp543e9wsq887np;bc1p05yr95knu2pscs3k5rlhe60u4xxarw0k0ecs05v9d99gp543e9wsq887np;3;2;5;0.666667;1;;;;;
bc1qfgaamea673ll3a0440ur2kntd8946uxc37gcgg;bc1qfgaamea673ll3a0440ur2kntd8946uxc37gcgg;2;0;2;0.5;1;;;;;
bc1qshdhgvnqas3ftvjy9mnn4mty4ammnvt7azp2h7;bc1qshdhgvnqas3ftvjy9mnn4mty4ammnvt7azp2h8;1;2;3;0.5;0;;;;;
13DGNtUGrNFvJakvJK9orcPfPpT9uP2cbh;13DGNtUGrNFvJakvJK9orcPfPpT9uP2cbh;1;0;1;0;0;;;;;
bc1pxjy8jsjdqnd0a82qaz2tmx7nnm6d3hyy2qs2xnfcvcs8mc6fs9hq4ttww9;bc1pxjy8jsjdqnd0a82qaz2tmx7nnm6d3hyy2qs2xnfcvcs8mc6fs9hq4ttww10;2;2;4;1;0;;;;;
bc1pkdxg84ksvsw5rdctsde4q8qkrczkfa2lpdgk2hkch2ugkf4jpwnqjcx09p;bc1pkdxg84ksvsw5rdctsde4q8qkrczkfa2lpdgk2hkch2ugkf4jpwnqjcx09p;1;1;2;0;0;;;;;
bc1q5pfq44xfv3mvx9lwjltcmkgnsmx8ews0x5qwdr;bc1q5pfq44xfv3mvx9lwjltcmkgnsmx8ews0x5qwdr;1;2;3;0.5;0;;;;;
bc1quzqgkc2jdjt0607wlcw84z2fnhe4qtd37m523j;bc1quzqgkc2jdjt0607wlcw84z2fnhe4qtd37m523j;0;1;1;0;0;;;;;
13YTwCUYJLWTHeorFkoNMZ9wydNqC88M6f;13YTwCUYJLWTHeorFkoNMZ9wydNqC88M6f;1;0;1;0;0;;;;;
bc1qg209tc7fpevhlg9zw6nmkj2axh2te0d44ra3dv;bc1qg209tc7fpevhlg9zw6nmkj2axh2te0d44ra3dv;0;1;1;0;0;;;;;
bc1qfkjn0gawl5yjxnkkpsvhf6yy3ehkdzyc082gk9;bc1qfkjn0gawl5yjxnkkpsvhf6yy3ehkdzyc082gk10;1;0;1;0;0;;;;;
bc1q7ggradje355k9g099px5lf8k3pqszfwxxlxalf;bc1q7ggradje355k9g099px5lf8k3pqszfwxxlxalf;0;2;2;0;0;;;;;
bc1q7eatjcuzg4egqkt8kzs5dp5vw9kf3ulxm0rrra;bc1q7eatjcuzg4egqkt8kzs5dp5vw9kf3ulxm0rrra;1;0;1;0;0;;;;;
bc1qvys9dr49957qrs4ammwtd7jv220cjarg29etg9;bc1qvys9dr49957qrs4ammwtd7jv220cjarg29etg10;1;0;1;0;0;;;;;
bc1p0qn3l6c2p3xq67sdlpqv7drf8zq2a2zlsq5krxrctuxpse43k0ssdfm3y9;bc1p0qn3l6c2p3xq67sdlpqv7drf8zq2a2zlsq5krxrctuxpse43k0ssdfm3y10;1;2;3;0.5;0;;;;;
bc1pw6c52zc8czrdcv0m8cuuu5zx6p75pxx2empns447dh4q7hxd5y3sjnjnla;bc1pw6c52zc8czrdcv0m8cuuu5zx6p75pxx2empns447dh4q7hxd5y3sjnjnla;1;0;1;0;0;;;;;
3MB6TEAJGoMfTcUZrtGa3e6yDxtC5nwW14;3MB6TEAJGoMfTcUZrtGa3e6yDxtC5nwW15;0;1;1;0;0;;;;;
3HEc77depeNW4X5qW9CoJkxG65CRKgaxPj;3HEc77depeNW4X5qW9CoJkxG65CRKgaxPj;1;0;1;0;0;;;;;
bc1pq7x0svzaeayy6wkhzurd8hl3zv2nf98ywv3te3jmae9lg9p8g3hstd3psx;bc1pq7x0svzaeayy6wkhzurd8hl3zv2nf98ywv3te3jmae9lg9p8g3hstd3psx;1;2;3;0.5;0;;;;;
bc1pa0d7ru7kp4vfwhrgv87w70t8f2ptdrj9eejzfakvpn2ndejwmwyqn33ezs;bc1pa0d7ru7kp4vfwhrgv87w70t8f2ptdrj9eejzfakvpn2ndejwmwyqn33ezs;1;0;1;0;0;;;;;
bc1qw8wrek2m7nlqldll66ajnwr9mh64syvkt67zlu;bc1qw8wrek2m7nlqldll66ajnwr9mh64syvkt67zlu;1;2;3;0.5;0;;;;;
bc1qd9zsxxy7dyjz4qzfxp99kum2dfxg0pds6p79ux;bc1qd9zsxxy7dyjz4qzfxp99kum2dfxg0pds6p79ux;1;0;1;0;0;;;;;
bc1qac30cu0vd64tydhxja8uskl6qa74ll2wu0vkuy;bc1qac30cu0vd64tydhxja8uskl6qa74ll2wu0vkuy;1;2;3;0.5;0;;;;;
bc1qz73m7uwkc0wlepcess2avzxscgssjjwrlxrqy9;bc1qz73m7uwkc0wlepcess2avzxscgssjjwrlxrqy10;1;0;1;0;0;;;;;
