Source;Target;Type;Weight
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pl52kvz7mlj2y4zfn2r7ch3men22sgpgwy4qlz4q4kkxyq826zh3qhp29qm;Directed;641228
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;Directed;641228
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pl52kvz7mlj2y4zfn2r7ch3men22sgpgwy4qlz4q4kkxyq826zh3qhp29qm;Directed;642633
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;Directed;642633
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pl52kvz7mlj2y4zfn2r7ch3men22sgpgwy4qlz4q4kkxyq826zh3qhp29qm;Directed;639823
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;Directed;639823
19Li2sJadNj52LDuZ7hfYkZBbb4kBv492Z;bc1qf558rvzlk9sg5gjqv5w4rvxuycpnqwv9cut23n;Directed;1076039
19Li2sJadNj52LDuZ7hfYkZBbb4kBv492Z;12JSMegCSgK3vAdhHCqCjFYLgsi7w2BDAn;Directed;1076039
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pl52kvz7mlj2y4zfn2r7ch3men22sgpgwy4qlz4q4kkxyq826zh3qhp29qm;Directed;638418
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1q2t0ad9cqars69ge9v7v7td7rpg3p7etgqfe0zn;Directed;638418
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1psdg5z8jvwswnwq97xsxj8tzdgte7g3f45322nucjfawue6tj0aes9u3rlm;Directed;638418
bc1qs83khfxf3855aw533lh0xwr92c7nxv7ll3rxrj;bc1qa2wztevwuvwqykgca6pxm8t73p3jrv6pxg8jdw;Directed;524000
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pl52kvz7mlj2y4zfn2r7ch3men22sgpgwy4qlz4q4kkxyq826zh3qhp29qm;Directed;641228
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;Directed;641228
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pl52kvz7mlj2y4zfn2r7ch3men22sgpgwy4qlz4q4kkxyq826zh3qhp29qm;Directed;644038
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;Directed;644038
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pl52kvz7mlj2y4zfn2r7ch3men22sgpgwy4qlz4q4kkxyq826zh3qhp29qm;Directed;646848
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;Directed;646848
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pl52kvz7mlj2y4zfn2r7ch3men22sgpgwy4qlz4q4kkxyq826zh3qhp29qm;Directed;645443
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;Directed;645443
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pl52kvz7mlj2y4zfn2r7ch3men22sgpgwy4qlz4q4kkxyq826zh3qhp29qm;Directed;645443
bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;bc1pzm43jrtsu3ku936djhwdwvt50szj6jsd974a5j8jmqfzyqe75r3qd8a8dt;Directed;645443
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;bc1qc6chlh8jumt8xgm2ftjgprxfr2dn9dwm0d6te6;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;bc1qjzx9p5ad0hzr8gr0rfgstvdn36alkmhu59dynn;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;37E4JQcTphBKL8q5C5vPKtLQHCys47qqsc;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;bc1qny6ly02ff053nyt8jv4859wj2t8y4erkrdkjjk;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;bc1qqnazvlxvdu9vtkjwu3ak2slfu4x3vsenagz4ms;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;bc1q6s7sht2m42r83u98yxsgwk8wc9vewk85uzz5ze;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;bc1q5vwpr3xztwlgndknunu4mqnwqqhae6vanx07ta;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;bc1qmuw7u2jyl5qphtqjtmcjtxvzdx9yv8jmtsq39j;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;394gFFXfC6oSKmciQaQqEoxPgLSLAa5juE;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;36Qp2Jug4GKQfVxxKAw51DmLfpBGTSmSDF;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;bc1qsqkvfaqdnmnx6wfeftemy0jhc7p2qym898n73r;Directed;1742410696
bc1qculamplmu9pwdaa9gtpc728xctxzajr05sj29u;bc1qah7e58vz58t6rfvzej2w9ecaxefx6vgza5jhgv;Directed;1742410696
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qmph3rddjdsa93dyq8c0d7xk05ex9pdyffdkwec;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qal3ujvezss9t6yzlu86yep20nctg63eduwtuzw;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qpk9wuxyaa64fs8ewa5kfmkcjtcu6pmcxf7qgu8;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;1Bp7dJa142me55Dco8NTVfoTaSaahUfMyk;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;1DcVyQQ2eHANy8DhLTcpH4DpBbwCdUEeiJ;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;1AtqRtUnZkB7eSMXKKakov3kGuHuhQ1ru6;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qhzlr606qygdkaw8m8uy226avt2gq4jrv7yy5pk;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qeys9ec0yqtgma4dtt2fsr3clxz74easckfntj7;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qjxu58x2m9vpcsxl9ulz3rx2t7fcppfsqnwvxfn;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qwjfyjavrky2sj2vla0yltzh5w6jyn9lvaxw2lu;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;1JLaPna8WiqjgB3AZMR6tFz9SQ2vadtLu3;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;178eiBdAP4nV2T6WyqG2wQg7jwWZ3WfgSV;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qx7a833n4gf7nwekkv7zkv0rkct0lnht8d4fdfq;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qmf4g4jhesqcqmy0eq6705pgxnexf5mzxjymguk;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1qhs43u355kvytqgt7aepklm6h0m45ye7a6slcxe;Directed;130798064
bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;bc1q8pmuc2v0cku2ty0rfxp2jyvrhv6lpsjzq9y6s8;Directed;130798064
3MZCY3Myo3Bwxik7NzjLSkAZ9FEHtayRwm;bc1qy7kpwjtx9zma9e9vp62t5teu2xqwhu26p8pz3y;Directed;47670
bc1pe3gn95ksemfa8xh54k7ggwq9hqusn4j6fp2ztqf6rqfwalz0fmhqkuswrh;bc1puyvzlcvuaphnteg5vn38qdpe3juuem2y7vmqxf7w8vq7zevu87fq03nkvz;Directed;595000
bc1pe3gn95ksemfa8xh54k7ggwq9hqusn4j6fp2ztqf6rqfwalz0fmhqkuswrh;;Directed;595000
bc1pe3gn95ksemfa8xh54k7ggwq9hqusn4j6fp2ztqf6rqfwalz0fmhqkuswrh;bc1pe3gn95ksemfa8xh54k7ggwq9hqusn4j6fp2ztqf6rqfwalz0fmhqkuswrh;Directed;595000
3NSa5aSknNkZzw4M8iiXRcW1sjid8quXdt;bc1q5pmkd8kv4v9yelclsaq65r5c05sqcf39hdr8w9;Directed;34972147
3NSa5aSknNkZzw4M8iiXRcW1sjid8quXdt;bc1q54yqx8nvwcwap4lqmjmmtgxtkhpa0waqqpexau;Directed;34972147
3NSa5aSknNkZzw4M8iiXRcW1sjid8quXdt;18ZbBwNm2pp2ERVRT3W1zegQLvsezK6bRw;Directed;34972147
3NSa5aSknNkZzw4M8iiXRcW1sjid8quXdt;15MocJZ8S3sknE1squt1MZfrVpDwsrcYWr;Directed;34972147
3NSa5aSknNkZzw4M8iiXRcW1sjid8quXdt;3JwzCiW7cJoYw5d1gNiezdTfAreJeFcKCx;Directed;34972147
3NSa5aSknNkZzw4M8iiXRcW1sjid8quXdt;3NSa5aSknNkZzw4M8iiXRcW1sjid8quXdt;Directed;34972147
bc1p9amxs0srqt6dprtvr2wuu06m2nj5gq08vv2lwnma5lynj3mmpd3sclehqg;bc1pmygmdzqjek7d48qe2jkkx90cn86trc45typpqajup04dlap4ysks9kzsuj;Directed;575000
bc1p9amxs0srqt6dprtvr2wuu06m2nj5gq08vv2lwnma5lynj3mmpd3sclehqg;;Directed;575000
bc1p9amxs0srqt6dprtvr2wuu06m2nj5gq08vv2lwnma5lynj3mmpd3sclehqg;bc1p9amxs0srqt6dprtvr2wuu06m2nj5gq08vv2lwnma5lynj3mmpd3sclehqg;Directed;575000
3BXeWAzUeqv5CCps2djwb9xemHsD54vcAN;37t1shfD7n4AUAQE551JZAhpbRrRN7emAj;Directed;519000
3LFLJHB6KqgWDEDF8YCuRexeFX1LGHzwdC;37t1shfD7n4AUAQE551JZAhpbRrRN7emAj;Directed;8798
bc1pssd6ykuz08ahtruhuzffqfpzshsahzvfk60drn8dx8jac2ztsmxs36k8u0;bc1plxdfx4fuhr2lth7tzyvacdzzffhsau2muff4yy85ch8n7ay2qntsj8dxps;Directed;1095000
bc1pssd6ykuz08ahtruhuzffqfpzshsahzvfk60drn8dx8jac2ztsmxs36k8u0;;Directed;1095000
bc1pssd6ykuz08ahtruhuzffqfpzshsahzvfk60drn8dx8jac2ztsmxs36k8u0;bc1pssd6ykuz08ahtruhuzffqfpzshsahzvfk60drn8dx8jac2ztsmxs36k8u0;Directed;1095000
bc1pxkd3fr69ph9kry0sfpek5uqfse77ggkzvvmllpfwx8avhshrm89q3j0v5c;bc1qycz8ywtgtcgjs7dm29ffw2k9t8lnpkr9a28sxq;Directed;601514
bc1pxkd3fr69ph9kry0sfpek5uqfse77ggkzvvmllpfwx8avhshrm89q3j0v5c;bc1pxkd3fr69ph9kry0sfpek5uqfse77ggkzvvmllpfwx8avhshrm89q3j0v5c;Directed;601514
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1q43l5ea3jhyj4qs0fq8ethqpmvzvujltc3lzp9f;Directed;547
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1qqpqhxarpd4cr57ezwq3r5gnnwf3j6v3sygkzymmsygazyarjv9hqdl3utv;Directed;547
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1qwdnx2u3z9s38g6trdv3r5gjnfpz5cnpz9s3xzmt5ygaryvpsxqcqktwy5z;Directed;547
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1qxqc86qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq87jyej;Directed;547
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;Directed;547
bc1q4rd3uf8jk84lks6g224a92p6vyz9a3pafnsptu;bc1q43l5ea3jhyj4qs0fq8ethqpmvzvujltc3lzp9f;Directed;5206313
bc1q4rd3uf8jk84lks6g224a92p6vyz9a3pafnsptu;bc1qqpqhxarpd4cr57ezwq3r5gnnwf3j6v3sygkzymmsygazyarjv9hqdl3utv;Directed;5206313
bc1q4rd3uf8jk84lks6g224a92p6vyz9a3pafnsptu;bc1qwdnx2u3z9s38g6trdv3r5gjnfpz5cnpz9s3xzmt5ygaryvpsxqcqktwy5z;Directed;5206313
bc1q4rd3uf8jk84lks6g224a92p6vyz9a3pafnsptu;bc1qxqc86qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq87jyej;Directed;5206313
bc1q4rd3uf8jk84lks6g224a92p6vyz9a3pafnsptu;bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;Directed;5206313
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1qd30w6vx784lzg895nzt99zlxxxpr336v7e6slh;Directed;547
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1qqpqhxarpd4cr57ezwq3r5gnnwf3j6v3sygkzymmsygazyarjv9hqdl3utv;Directed;547
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1qwdnx2u3z9s38g6trdv3r5gjnfpz5cnpz9s3xzmt5ygaryvpsxqcqktwy5z;Directed;547
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1qxqc86qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq87jyej;Directed;547
bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;Directed;547
bc1quh0833zwlgnutykw4uwtg7uvy6rqzhaqftduaq;bc1qd30w6vx784lzg895nzt99zlxxxpr336v7e6slh;Directed;5206313
bc1quh0833zwlgnutykw4uwtg7uvy6rqzhaqftduaq;bc1qqpqhxarpd4cr57ezwq3r5gnnwf3j6v3sygkzymmsygazyarjv9hqdl3utv;Directed;5206313
bc1quh0833zwlgnutykw4uwtg7uvy6rqzhaqftduaq;bc1qwdnx2u3z9s38g6trdv3r5gjnfpz5cnpz9s3xzmt5ygaryvpsxqcqktwy5z;Directed;5206313
bc1quh0833zwlgnutykw4uwtg7uvy6rqzhaqftduaq;bc1qxqc86qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq87jyej;Directed;5206313
bc1quh0833zwlgnutykw4uwtg7uvy6rqzhaqftduaq;bc1q44vfv0355jk4959xzs7af58h7trwv8pm2tlxcj;Directed;5206313
bc1qurz5a2e9vsylmc52z2m6a7nx4p274gjng6stgk;bc1q66fx6rycsm7sd2saw5j2xdfd8vmx6tj68elg29;Directed;687945
bc1qurz5a2e9vsylmc52z2m6a7nx4p274gjng6stgk;bc1q8alzldp28s394n4crwqvywj8tjd466g2x2lxmt;Directed;687945
bc1qfchpjpqfquvmjl9g74y0n2qsaxhfylujtnz7ts;bc1q66fx6rycsm7sd2saw5j2xdfd8vmx6tj68elg29;Directed;1000000
bc1qfchpjpqfquvmjl9g74y0n2qsaxhfylujtnz7ts;bc1q8alzldp28s394n4crwqvywj8tjd466g2x2lxmt;Directed;1000000
bc1qfchpjpqfquvmjl9g74y0n2qsaxhfylujtnz7ts;bc1q66fx6rycsm7sd2saw5j2xdfd8vmx6tj68elg29;Directed;2000000
bc1qfchpjpqfquvmjl9g74y0n2qsaxhfylujtnz7ts;bc1q8alzldp28s394n4crwqvywj8tjd466g2x2lxmt;Directed;2000000
bc1qfchpjpqfquvmjl9g74y0n2qsaxhfylujtnz7ts;bc1q66fx6rycsm7sd2saw5j2xdfd8vmx6tj68elg29;Directed;716328
bc1qfchpjpqfquvmjl9g74y0n2qsaxhfylujtnz7ts;bc1q8alzldp28s394n4crwqvywj8tjd466g2x2lxmt;Directed;716328
bc1qp6yw0x0ce6qw5c9ale9z2z3ksxayx7e3s7dfuj;bc1q66fx6rycsm7sd2saw5j2xdfd8vmx6tj68elg29;Directed;4195727
bc1qp6yw0x0ce6qw5c9ale9z2z3ksxayx7e3s7dfuj;bc1q8alzldp28s394n4crwqvywj8tjd466g2x2lxmt;Directed;4195727
bc1qfchpjpqfquvmjl9g74y0n2qsaxhfylujtnz7ts;bc1q66fx6rycsm7sd2saw5j2xdfd8vmx6tj68elg29;Directed;1400000
bc1qfchpjpqfquvmjl9g74y0n2qsaxhfylujtnz7ts;bc1q8alzldp28s394n4crwqvywj8tjd466g2x2lxmt;Directed;1400000
bc1pa8mzelw6f7the2t9tqvhhu9nwdq38863cjxa4cnv0ff6rrnqnneqzugtfs;bc1ptvwanjskv4jezq4wvsnp3c8daumq22d4uq3u5c3txeq2xhz37v4qjzq6wj;Directed;29650
bc1pa8mzelw6f7the2t9tqvhhu9nwdq38863cjxa4cnv0ff6rrnqnneqzugtfs;bc1pa8mzelw6f7the2t9tqvhhu9nwdq38863cjxa4cnv0ff6rrnqnneqzugtfs;Directed;29650
bc1qmpm598m5sqkma6ypz8tkdk3zcr9nt7lf8a23j4;1PgcihtsrX8sbi4aAG4QwYYgUX8n5pxTpH;Directed;20000
bc1ptvwanjskv4jezq4wvsnp3c8daumq22d4uq3u5c3txeq2xhz37v4qjzq6wj;bc1pa8mzelw6f7the2t9tqvhhu9nwdq38863cjxa4cnv0ff6rrnqnneqzugtfs;Directed;1762
bc1q9c4hwd74aysgvcca2nmm8d5s9aq24rvu8z7f60;bc1qkqplf6jc2lqkdex50zfpluny4zkhh2a3687nmq;Directed;100806
1LsGhK7thZq66SzMaMAHGhGHcWbQDfXLFD;bc1qg63zw9e02my755nummch8dt57wkcq9c8ys8xdq;Directed;716168
1LsGhK7thZq66SzMaMAHGhGHcWbQDfXLFD;1LsGhK7thZq66SzMaMAHGhGHcWbQDfXLFD;Directed;716168
bc1qnd0vjscnd6ye5rfuattqe4nzt3y9e455kwjmgc;bc1q327jse0rvup0rgs88f2e5qveeg287wyhvs6gmg;Directed;58993
bc1qnd0vjscnd6ye5rfuattqe4nzt3y9e455kwjmgc;bc1qnd0vjscnd6ye5rfuattqe4nzt3y9e455kwjmgc;Directed;58993
bc1pv6d5p8rgadhzngmqel02n6h89xkl49nznp5z0gne0ckcmnkq934q2zjmzz;bc1paf3tt9sajgvzf6wmx0yul24pp4526snnaredm6karemwl9u82qjsm7m0f7;Directed;546
bc1pv6d5p8rgadhzngmqel02n6h89xkl49nznp5z0gne0ckcmnkq934q2zjmzz;bc1pv6d5p8rgadhzngmqel02n6h89xkl49nznp5z0gne0ckcmnkq934q2zjmzz;Directed;546
bc1pv6d5p8rgadhzngmqel02n6h89xkl49nznp5z0gne0ckcmnkq934q2zjmzz;bc1paf3tt9sajgvzf6wmx0yul24pp4526snnaredm6karemwl9u82qjsm7m0f7;Directed;26185
bc1pv6d5p8rgadhzngmqel02n6h89xkl49nznp5z0gne0ckcmnkq934q2zjmzz;bc1pv6d5p8rgadhzngmqel02n6h89xkl49nznp5z0gne0ckcmnkq934q2zjmzz;Directed;26185
bc1plaq7yukzlca090vu4lv57u680lux6j97kc659ua6jmfpq8889z4ss4jtzd;bc1pm94pm20l8vzxg6schwmqjmja69ptag9epsvw8pz7twqlnxt0q5sq49wyq5;Directed;1106000
bc1plaq7yukzlca090vu4lv57u680lux6j97kc659ua6jmfpq8889z4ss4jtzd;;Directed;1106000
bc1plaq7yukzlca090vu4lv57u680lux6j97kc659ua6jmfpq8889z4ss4jtzd;bc1plaq7yukzlca090vu4lv57u680lux6j97kc659ua6jmfpq8889z4ss4jtzd;Directed;1106000
bc1qrju2l0tucfcy0h8p9p3xa0znjuc6crq9aaj6fv;1K4ejY4FFviCJQeYE3mmza5aNdtduEo7yo;Directed;118397
bc1qrju2l0tucfcy0h8p9p3xa0znjuc6crq9aaj6fv;bc1qrju2l0tucfcy0h8p9p3xa0znjuc6crq9aaj6fv;Directed;118397
34uUa16eP6XZkqqaWVxK2wKcrifL8z1bbW;bc1qksln6sl2c9j6fs7zlpt6y5kqhes28ych8mtrxm;Directed;4595778
34uUa16eP6XZkqqaWVxK2wKcrifL8z1bbW;34uUa16eP6XZkqqaWVxK2wKcrifL8z1bbW;Directed;4595778
bc1qgmp4hzenzxrswrhm9wc50jkxu5qdfk7r7m0jpg;398exHUcjRVdGR2CNq1EyFgWTUhFdgk435;Directed;1044000
bc1qgmp4hzenzxrswrhm9wc50jkxu5qdfk7r7m0jpg;bc1q3r4wpyukqquwhnly20xu55srfu8z5l3kmfg2g4;Directed;1044000
bc1qcs5ycgs5sgc5qvlasdnxfwslmuy2cgujygwmj3;398exHUcjRVdGR2CNq1EyFgWTUhFdgk435;Directed;1081000
bc1qcs5ycgs5sgc5qvlasdnxfwslmuy2cgujygwmj3;bc1q3r4wpyukqquwhnly20xu55srfu8z5l3kmfg2g4;Directed;1081000
bc1qkanq44ggj5kde65azg37jexx6ugt9jjcwrclll;1PnGkkyFsBDAkYEbo9JMGoWSm7B9UxPPkF;Directed;8218
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qsxrzl6v4qh0qrrxeh6lhjx9rnu4yul0zejvjex8v68rg26mmesps6g3gh3;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1q8ve5ztzg739cmx67qa30ek9ye05m68g9vz3p0u;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qgux3len6kmry4z5mkgth06ktcy59v5jp87cqyg;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qv4rf8w47elupsvys2vdxr5k6vdqervq8kty2l5;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1q080rxmzkd6vlvxuxualzgztguxa002tf83qhw6;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qmjgnwppyer56kklkj5nnw4var405pcvf7gr43q;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1q2ckh5wmagz6jza3j9qdhteq6m0hecf0n8sfus5;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qcmczrt53hj2myuk3tc5vu3gjuzq4smrryhca9c;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qsfls9fe2n4dk73dvc8tytyse9xdqlx9mu8qy2l;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qs07ghw7fuek639dlkpdwudxamgymx0430qne6t;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qc4m7wkwgsl63rqdrnmhgq94uz4fln9wywfpv2w;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qwa55lg826xpjft6xfa6wts5usnjsrthj8hy4lk;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qg8hhk5hwa3pg8wm2d7hewpvsexm52zx430euhu;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qmr6axq0pfaeydaap52slzv3s4e6a456ylhl9zc;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1qsj96t0zep65vxllcuk5ttl74u388ha05n349m5;Directed;65255557
bc1qlvv559nh6r263n0u2x0en7ra2jg5tgj96cmjp7;bc1q0g5jaxxazxgk8n0gay02hzzh5th3qh0qtfrudu;Directed;65255557
bc1q7ppqu6v94knmgtskzw5jtrhlxv0zy9jygu8v7p;bc1q7ppqu6v94knmgtskzw5jtrhlxv0zy9jygu8v7p;Directed;1424976
bc1q7ppqu6v94knmgtskzw5jtrhlxv0zy9jygu8v7p;bc1qqz7qw958kwg8c5pmzx5j7zd0lx8ek73naj5rq6;Directed;1424976
bc1ptvl0ds3fpf3sje3vsxc4y866zrzhn6lp54dpygqmwvk6yjr0pwhqq40j48;bc1pn4hr2qa9824a42fj9ysme3cwtyhumpznxhy32tl7sctkayp8zxqska330d;Directed;600000
bc1ptvl0ds3fpf3sje3vsxc4y866zrzhn6lp54dpygqmwvk6yjr0pwhqq40j48;;Directed;600000
bc1ptvl0ds3fpf3sje3vsxc4y866zrzhn6lp54dpygqmwvk6yjr0pwhqq40j48;bc1ptvl0ds3fpf3sje3vsxc4y866zrzhn6lp54dpygqmwvk6yjr0pwhqq40j48;Directed;600000
bc1q327jse0rvup0rgs88f2e5qveeg287wyhvs6gmg;;Directed;1666
bc1q327jse0rvup0rgs88f2e5qveeg287wyhvs6gmg;bc1qnd0vjscnd6ye5rfuattqe4nzt3y9e455kwjmgc;Directed;1666
bc1qd5e2hn0uc4rg4cest8tev24u9zek2thwwenxgh;bc1qpjx50udel3yz0e2ssmky9ayjg0cje5zcdx0c5t;Directed;258362
bc1q4cvd266qr8fq3rz87d0ljmsmhux6hf0czu35s8;bc1qpjx50udel3yz0e2ssmky9ayjg0cje5zcdx0c5t;Directed;261133
3Kvn1tu6ER7LYDBL2JCzGSDNchBA4GFhrH;17DZMkpbaGEykKrqWDFqrArBEaoVzYNN5W;Directed;43206
3Kvn1tu6ER7LYDBL2JCzGSDNchBA4GFhrH;bc1qehpcyll9et662xyer8nk6cgph52umvq7cewwne;Directed;43206
bc1qshjpnx399hd6lk9e3dw8hr4u4c6psz3mwyy5lx;3C8ugg9Hz4YHBqhqPv1oZd67Ytdv31yDqQ;Directed;3496524
bc1qshjpnx399hd6lk9e3dw8hr4u4c6psz3mwyy5lx;bc1qfugcz4yr3q7hu94mcnkr6hpcu86hekuydegayc;Directed;3496524
